iter	F1	Logloss
884	0.7770786917	0.4661283653
885	0.7770916567	0.4661056215
886	0.7770904016	0.4660614329
887	0.777138237	0.4660295843
888	0.7771610769	0.46598763
889	0.7772265197	0.4659483975
890	0.77724026	0.465916683
891	0.7772161859	0.4658820487
892	0.7771933075	0.4658385236
893	0.7772169718	0.4658119117
894	0.7772199262	0.4657862895
895	0.7772157747	0.4657508671
896	0.7772668649	0.4657014559
897	0.7772739577	0.4656804205
898	0.777265405	0.4656500778
899	0.7772956234	0.4656225049
900	0.7773238145	0.4656032173
901	0.7773386605	0.4655780037
902	0.777354559	0.4655369198
903	0.7774008282	0.4655065714
904	0.7774067114	0.4654719393
905	0.7773940013	0.465451348
906	0.7773996047	0.4654233815
907	0.7774195334	0.4653981968
908	0.7774441228	0.4653721164
909	0.7774843695	0.4653321392
910	0.7774822151	0.4652993127
911	0.7775200495	0.4652661018
912	0.7775139073	0.4652381792
913	0.7775046593	0.4651852224
914	0.7775412998	0.465159976
915	0.777590229	0.4651315542
916	0.7776134899	0.4651014094
917	0.7775814006	0.465078241
918	0.7775717711	0.4650541362
919	0.7776219031	0.4650296193
920	0.7776311309	0.4649968225
921	0.7776858072	0.4649589987
922	0.7777097308	0.4649155067
923	0.7777331257	0.4648930306
924	0.7777149417	0.4648682208
925	0.7777440881	0.4648440234
926	0.7777904782	0.4648138776
927	0.7778353957	0.464776049
928	0.7778706938	0.4647373754
929	0.7778960933	0.464710717
930	0.7779333911	0.4646840947
931	0.7779551812	0.4646577987
932	0.7779928749	0.464627789
933	0.7780283195	0.4645893529
934	0.7780581335	0.46455591
935	0.7780935855	0.4645258558
936	0.778133694	0.4645019475
937	0.7781227362	0.4644733225
938	0.7781492017	0.4644560036
939	0.7782021385	0.4644299809
940	0.7781669761	0.4644042528
941	0.7782006683	0.4643830976
942	0.7782496056	0.4643446553
943	0.7782474608	0.4643100043
944	0.77824588	0.4642803976
945	0.7782788986	0.4642573486
946	0.7782968011	0.4642368944
947	0.7783155321	0.4642115649
948	0.7783402259	0.4641794552
949	0.7783526615	0.4641520013
950	0.7783434631	0.4641312461
951	0.77840771	0.4640890098
952	0.7784571627	0.4640677337
953	0.7784384738	0.4640329419
954	0.7784515722	0.4640013604
955	0.7784789338	0.4639736948
956	0.7785026084	0.4639452037
957	0.7784994261	0.4639198924
958	0.7785192262	0.4638946404
959	0.7785116191	0.4638650347
960	0.7785377194	0.4638468591
961	0.7785465213	0.4638224828
962	0.7785679219	0.4638033686
963	0.7786070879	0.4637760523
964	0.7786697662	0.4637360491
965	0.7786842048	0.4637180197
966	0.7786641447	0.4636936637
967	0.7787101432	0.4636690587
968	0.7786987916	0.463644343
969	0.7787418107	0.4636189729
970	0.7787243054	0.4635823192
971	0.7787981784	0.4635543179
972	0.7787971139	0.4635224154
973	0.7788334859	0.4634947197
974	0.7788708195	0.4634620049
975	0.7788970602	0.4634396399
976	0.7788800878	0.463406867
977	0.7788623756	0.4633677568
978	0.7788574585	0.4633485744
979	0.7788564979	0.4633139348
980	0.7788630585	0.4632932999
981	0.7788922168	0.4632673827
982	0.7789292049	0.4632215555
983	0.7789361461	0.4631795695
984	0.7789694071	0.4631340169
985	0.7789605164	0.4631052789
986	0.778972981	0.4630799716
987	0.7789970482	0.4630573194
988	0.778976098	0.4630350429
989	0.7789846352	0.4630068934
990	0.7789432135	0.4629843224
991	0.7790216741	0.4629539069
992	0.7789993814	0.4629317198
993	0.7790125329	0.462905963
994	0.7790348805	0.4628789779
995	0.7790994625	0.4628518594
996	0.779123126	0.4628261631
997	0.779159481	0.4627952138
998	0.7792064623	0.4627588613
999	0.7792238113	0.4627354601
