iter	Passed	Remaining
399	56628	84942
400	56782	84819
401	56954	84723
402	57129	84630
403	57301	84533
404	57467	84427
405	57659	84359
406	57811	84231
407	57952	84087
408	58079	83923
409	58211	83767
410	58350	83622
411	58481	83464
412	58746	83497
413	58900	83371
414	59046	83234
415	59187	83090
416	59327	82944
417	59455	82782
418	59588	82627
419	59729	82483
420	59856	82320
421	59991	82168
422	60120	82007
423	60250	81849
424	60383	81695
425	60515	81539
426	60645	81381
427	60816	81278
428	60990	81178
429	61151	81061
430	61313	80945
431	61488	80845
432	61650	80729
433	61815	80616
434	61949	80462
435	62093	80323
436	62220	80160
437	62385	80047
438	62533	79911
439	62693	79792
440	62856	79674
441	62987	79518
442	63118	79361
443	63269	79229
444	63420	79097
445	63556	78946
446	63687	78790
447	63820	78636
448	63966	78498
449	64092	78335
450	64220	78175
451	64347	78013
452	64481	77861
453	64615	77709
454	64763	77573
455	64928	77459
456	65085	77334
457	65247	77213
458	65408	77093
459	65576	76980
460	65725	76846
461	65870	76706
462	66038	76593
463	66172	76441
464	66304	76285
465	66433	76128
466	66560	75967
467	66691	75811
468	66822	75655
469	66948	75495
470	67086	75347
471	67217	75192
472	67344	75033
473	67474	74876
474	67607	74723
475	67736	74567
476	67867	74411
477	68006	74265
478	68145	74120
479	68276	73966
480	68415	73820
481	68555	73675
482	68707	73544
483	68860	73412
484	69024	73294
485	69211	73198
486	69379	73083
487	69549	72969
488	69707	72843
489	69844	72695
490	70007	72573
491	70160	72441
492	70312	72308
493	70458	72170
494	70589	72015
495	70716	71857
496	70855	71710
497	70985	71555
498	71120	71405
499	71287	71287
500	71421	71136
501	71558	70988
502	71698	70843
503	71853	70713
504	72002	70576
505	72169	70457
506	72333	70336
507	72474	70191
508	72643	70074
509	72795	69940
510	72991	69849
511	73152	69723
512	73311	69595
513	73473	69471
514	73630	69340
515	73806	69229
516	73946	69083
517	74078	68929
518	74215	68781
519	74398	68675
520	74558	68548
521	74717	68419
522	74852	68269
523	74984	68115
524	75139	67983
525	75301	67857
526	75485	67750
527	75650	67626
528	75789	67479
529	75942	67345
530	76107	67221
531	76256	67082
532	76435	66970
533	76599	66845
534	76752	66710
535	76899	66570
536	77034	66418
537	77168	66267
538	77328	66138
539	77498	66017
540	77639	65871
541	77806	65748
542	77972	65623
543	78118	65482
544	78276	65349
545	78417	65203
546	78616	65106
547	78770	64971
548	78907	64822
549	79034	64664
550	79163	64509
551	79296	64356
552	79427	64202
553	79580	64066
554	79706	63908
555	79866	63778
556	80005	63631
557	80147	63485
558	80275	63330
559	80406	63176
560	80555	63037
561	80714	62905
562	80884	62782
563	81056	62660
564	81210	62525
565	81357	62383
566	81513	62249
567	81700	62138
568	81843	61994
569	81972	61838
570	82099	61682
571	82254	61547
572	82393	61399
573	82540	61258
574	82692	61120
575	82822	60966
576	82953	60813
577	83088	60663
578	83232	60519
579	83367	60369
580	83495	60214
581	83641	60072
582	83768	59916
583	83897	59762
584	84030	59611
585	84157	59456
586	84319	59325
587	84464	59182
588	84632	59055
589	84799	58928
590	84944	58785
591	85092	58644
592	85268	58523
593	85450	58405
594	85611	58273
595	85752	58127
596	85879	57972
597	86010	57819
598	86174	57689
599	86314	57543
600	86443	57389
601	86583	57243
602	86711	57088
603	86859	56947
604	86988	56794
605	87119	56641
606	87254	56492
607	87385	56340
608	87535	56200
609	87684	56060
610	87939	55987
611	88136	55877
612	88313	55754
613	88481	55625
614	88641	55491
615	88789	55349
616	88947	55213
617	89129	55093
618	89300	54965
619	89479	54842
620	89649	54713
621	89805	54576
622	89971	54445
623	90148	54320
624	90319	54191
625	90479	54056
626	90617	53908
627	90745	53753
628	90873	53599
629	91001	53445
630	91191	53327
631	91338	53184
632	91466	53030
633	91603	52881
634	91737	52731
635	91870	52579
636	92005	52429
637	92139	52279
638	92269	52127
639	92398	51974
640	92526	51820
641	92662	51671
642	92827	51538
643	92983	51400
644	93182	51286
645	93365	51163
646	93546	51038
647	93714	50906
648	93877	50771
649	94031	50632
650	94171	50485
651	94313	50339
652	94456	50193
653	94588	50042
654	94718	49889
655	94847	49737
656	94976	49584
657	95104	49431
658	95253	49288
659	95386	49138
660	95516	48986
661	95643	48832
662	95801	48695
663	95946	48551
664	96073	48397
665	96221	48255
666	96419	48137
667	96593	48007
668	96768	47877
669	96937	47745
670	97103	47611
671	97258	47471
672	97454	47351
673	97618	47216
674	97764	47071
675	97894	46920
676	98028	46769
677	98162	46619
678	98306	46474
679	98453	46331
680	98580	46178
681	98709	46025
682	98849	45879
683	98978	45726
684	99116	45578
685	99254	45431
686	99400	45287
687	99562	45150
688	99705	45004
689	99855	44862
690	100005	44720
691	100132	44567
692	100258	44414
693	100383	44261
694	100544	44123
695	100688	43978
696	100816	43826
697	100955	43679
698	101098	43534
699	101241	43389
700	101392	43247
701	101574	43118
702	101736	42981
703	101892	42841
704	102025	42691
705	102167	42545
706	102298	42395
707	102434	42246
708	102592	42107
709	102755	41970
710	102925	41835
711	103087	41698
712	103241	41557
713	103380	41409
714	103514	41261
715	103692	41129
716	103845	40987
717	103979	40838
718	104112	40689
719	104262	40546
720	104388	40394
721	104563	40261
722	104728	40124
723	104891	39986
724	105045	39844
725	105202	39704
726	105367	39567
727	105535	39430
728	105691	39290
729	105847	39149
730	106014	39012
731	106173	38872
732	106304	38722
733	106439	38573
734	106570	38423
735	106722	38281
736	106858	38132
737	106987	37982
738	107116	37831
739	107250	37682
740	107378	37531
741	107510	37382
742	107649	37235
743	107798	37091
744	107930	36942
745	108062	36793
746	108193	36643
747	108321	36493
748	108450	36343
749	108610	36203
750	108779	36066
751	109069	35969
752	109253	35837
753	109417	35698
754	109578	35558
755	109723	35413
756	109849	35262
757	110045	35133
758	110210	34994
759	110376	34855
760	110522	34710
761	110685	34571
762	110871	34438
763	111019	34293
764	111154	34145
765	111281	33994
766	111409	33844
767	111540	33694
768	111666	33543
769	111806	33396
770	111937	33247
771	112117	33112
772	112256	32965
773	112383	32814
774	112518	32666
775	112669	32523
776	112816	32378
777	112958	32232
778	113145	32099
779	113318	31961
780	113491	31824
781	113659	31685
782	113830	31546
783	113978	31402
784	114107	31252
785	114290	31117
786	114434	30971
787	114565	30822
788	114705	30675
789	114835	30525
790	114962	30375
791	115127	30235
792	115316	30101
793	115453	29954
794	115598	29808
795	115730	29659
796	115859	29510
797	115989	29360
798	116129	29214
799	116260	29065
800	116423	28924
801	116561	28777
802	116704	28631
803	116856	28487
804	117022	28347
805	117190	28207
806	117354	28066
807	117530	27927
808	117676	27782
809	117806	27633
810	117940	27485
811	118117	27347
812	118290	27208
813	118440	27063
814	118570	26914
815	118716	26769
816	118865	26624
817	119013	26479
818	119145	26331
819	119281	26183
820	119415	26035
821	119624	25904
822	119751	25754
823	119884	25606
824	120013	25457
825	120166	25313
826	120314	25168
827	120450	25021
828	120602	24876
829	120747	24731
830	120927	24592
831	121081	24449
832	121256	24309
833	121424	24168
834	121592	24027
835	121785	23890
836	121920	23743
837	122062	23596
838	122222	23453
839	122371	23308
840	122506	23161
841	122629	23011
842	122846	22878
843	123024	22739
844	123165	22592
845	123294	22443
846	123424	22295
847	123583	22151
848	123715	22003
849	123897	21864
850	124063	21722
851	124240	21581
852	124387	21436
853	124537	21290
854	124672	21143
855	124824	20998
856	125130	20879
857	125303	20737
858	125465	20594
859	125612	20448
860	125756	20302
861	125888	20153
862	126048	20010
863	126205	19865
864	126355	19720
865	126484	19571
866	126613	19422
867	126744	19274
868	126875	19126
869	127008	18978
870	127192	18837
871	127341	18692
872	127490	18546
873	127627	18399
874	127759	18251
875	127886	18102
876	128012	17953
877	128154	17807
878	128287	17659
879	128423	17512
880	128561	17365
881	128700	17218
882	128835	17071
883	128975	16924
884	129114	16777
885	129284	16634
886	129461	16492
887	129632	16350
888	129773	16203
889	129903	16055
890	130031	15907
891	130159	15759
892	130304	15613
893	130448	15467
894	130602	15322
895	130741	15175
896	130867	15027
897	130993	14879
898	131129	14731
899	131280	14586
900	131518	14451
901	131687	14307
902	131827	14160
903	131957	14013
904	132089	13865
905	132231	13719
906	132366	13572
907	132577	13432
908	132741	13288
909	132912	13145
910	133075	13000
911	133230	12855
912	133390	12710
913	133572	12568
914	133712	12421
915	133848	12274
916	133978	12126
917	134119	11980
918	134253	11832
919	134382	11685
920	134518	11538
921	134745	11399
922	134884	11252
923	135018	11105
924	135145	10957
925	135275	10810
926	135420	10664
927	135556	10517
928	135700	10371
929	135832	10223
930	135962	10076
931	136096	9929
932	136229	9782
933	136383	9637
934	136521	9490
935	136658	9344
936	136851	9201
937	137010	9056
938	137173	8911
939	137343	8766
940	137512	8621
941	137655	8475
942	137780	8328
943	137971	8184
944	138101	8037
945	138235	7890
946	138374	7744
947	138521	7598
948	138662	7451
949	138796	7305
950	138947	7159
951	139201	7018
952	139365	6873
953	139505	6726
954	139631	6579
955	139762	6432
956	139894	6285
957	140022	6138
958	140233	5995
959	140375	5848
960	140512	5702
961	140655	5556
962	140808	5410
963	140966	5264
964	141123	5118
965	141341	4974
966	141523	4829
967	141675	4683
968	141812	4536
969	141948	4390
970	142076	4243
971	142222	4096
972	142425	3952
973	142557	3805
974	142691	3658
975	142820	3511
976	142950	3365
977	143086	3218
978	143233	3072
979	143385	2926
980	143514	2779
981	143653	2633
982	143786	2486
983	143915	2340
984	144045	2193
985	144173	2047
986	144298	1900
987	144440	1754
988	144579	1608
989	144725	1461
990	144868	1315
991	145020	1169
992	145198	1023
993	145384	877
994	145573	731
995	145729	585
996	145907	439
997	146060	292
998	146195	146
999	146327	0
