iter	F1	Logloss
885	0.7746713618	0.4715514933
886	0.7747346889	0.4715086954
887	0.7747499749	0.4714826225
888	0.7747684736	0.4714433421
889	0.7748004372	0.471413842
890	0.7747943988	0.4713944357
891	0.7748018763	0.4713780355
892	0.7747977523	0.4713274101
893	0.7748392307	0.4712917664
894	0.774875159	0.4712388401
895	0.7748481468	0.471208998
896	0.774882657	0.4711836372
897	0.7749266212	0.471136031
898	0.7749328548	0.4711043232
899	0.7749496618	0.4710727614
900	0.7749690952	0.4710427607
901	0.7749794697	0.4710210093
902	0.7750168775	0.4709833856
903	0.7750863569	0.470946481
904	0.7750859659	0.4709177005
905	0.7750972641	0.4708960935
906	0.7751162893	0.4708714951
907	0.7751340199	0.4708570304
908	0.7751272987	0.4708309385
909	0.7751350456	0.4708143848
910	0.7751220225	0.4707818908
911	0.7751835128	0.4707524476
912	0.7751599362	0.4707294635
913	0.7751726987	0.4707053608
914	0.7752197319	0.4706828216
915	0.7752035407	0.4706370929
916	0.7752186455	0.4706128673
917	0.7752606927	0.4705789685
918	0.7752500307	0.4705466112
919	0.7752777902	0.4705243237
920	0.7752980627	0.4704788365
921	0.7753470216	0.4704436998
922	0.775352704	0.4704234251
923	0.7753824093	0.470386753
924	0.7753953285	0.4703524113
925	0.7754399433	0.4703299161
926	0.7754293636	0.4703109044
927	0.7754367984	0.4702971122
928	0.7754617317	0.4702669882
929	0.775463202	0.4702373157
930	0.7754742182	0.4702124184
931	0.7755057506	0.4701816013
932	0.7755212585	0.4701525579
933	0.7755636457	0.4701234981
934	0.7755937038	0.4700812121
935	0.775593466	0.4700626533
936	0.7755933894	0.4700259449
937	0.7756182007	0.4700011139
938	0.7756077459	0.4699772216
939	0.7756352615	0.4699530409
940	0.7756643324	0.4699325051
941	0.7756902999	0.4699111502
942	0.7757168952	0.4698927565
943	0.7757307093	0.4698587859
944	0.7757081644	0.469834865
945	0.7757246733	0.4697893504
946	0.7757412189	0.4697654295
947	0.7757781604	0.4697413989
948	0.7757827655	0.4697119066
949	0.7757877025	0.4696878198
950	0.77585162	0.4696402536
951	0.7759158417	0.4695799438
952	0.7759569018	0.4695554769
953	0.775945869	0.4695225715
954	0.7759441546	0.4694903424
955	0.7759785943	0.4694568234
956	0.775990755	0.4694118009
957	0.7759950266	0.4693770449
958	0.7760047397	0.4693565167
959	0.776058055	0.4693182929
960	0.7760497667	0.4692841459
961	0.7760714975	0.4692580385
962	0.7760828407	0.4692318613
963	0.7761161452	0.4691937962
964	0.7761623941	0.4691762225
965	0.7762004989	0.4691505165
966	0.7761926757	0.4691285088
967	0.7761931118	0.4690980447
968	0.7761790334	0.4690756716
969	0.776174031	0.4690565494
970	0.7762125733	0.4690382708
971	0.7762144338	0.4690095201
972	0.7762518722	0.4689572968
973	0.7762687453	0.4689319738
974	0.7762681936	0.4689093316
975	0.7762858499	0.4688799537
976	0.7763072246	0.4688322025
977	0.77632229	0.4687963628
978	0.7762917489	0.4687506647
979	0.7763270596	0.4687230728
980	0.776352921	0.4687004995
981	0.7763666536	0.468661612
982	0.7764041856	0.4686310136
983	0.7763885938	0.4686013921
984	0.7764109901	0.4685585995
985	0.7764333259	0.468527838
986	0.7764364674	0.4685041742
987	0.7764355488	0.4684856645
988	0.7764419235	0.4684662633
989	0.776461163	0.4684419079
990	0.7765120726	0.4684179464
991	0.7765503221	0.4683768127
992	0.7765336067	0.4683305013
993	0.7765470941	0.4683101689
994	0.7765229011	0.4682932903
995	0.7765321419	0.4682607831
996	0.7765841106	0.4682293221
997	0.776598814	0.4681984724
998	0.7765994569	0.4681639355
999	0.7765974868	0.4681287499
