iter	F1	Logloss
884	0.8002210595	0.4349253742
885	0.8002062221	0.4348540919
886	0.8002435529	0.4347809643
887	0.8002794466	0.4347242349
888	0.8002823135	0.4346778149
889	0.8003617368	0.4346266333
890	0.800399056	0.4345847547
891	0.800400011	0.4345440878
892	0.8004392366	0.4344938679
893	0.8004411647	0.434450459
894	0.8004909314	0.4343579622
895	0.8005574596	0.4343183363
896	0.8006177499	0.4342572635
897	0.8006488411	0.4342026753
898	0.8006828249	0.4341100569
899	0.8007138935	0.4340398551
900	0.8007249151	0.4339956193
901	0.8007732825	0.4339372496
902	0.800760398	0.4338763798
903	0.8008207214	0.4338004214
904	0.8008977558	0.4337546644
905	0.800945123	0.4337082977
906	0.8009948761	0.4336510541
907	0.8010561464	0.4335993496
908	0.8010982766	0.433524438
909	0.8011475318	0.4334610014
910	0.8011705422	0.4334074789
911	0.8011748098	0.4333135952
912	0.8012385131	0.4332472181
913	0.8012945294	0.4331795168
914	0.8013519496	0.4331268669
915	0.8013471478	0.4330780424
916	0.8013979387	0.4330222763
917	0.8014496846	0.4329603815
918	0.8014789289	0.4329202942
919	0.8015276949	0.4328532283
920	0.8015338873	0.4328137707
921	0.8015812622	0.4327464899
922	0.8016028467	0.43271831
923	0.8016435773	0.4326567172
924	0.8016651251	0.4326017358
925	0.8016972253	0.432532071
926	0.8017996673	0.4324589561
927	0.8018485124	0.4324165058
928	0.8019030821	0.4323414167
929	0.8019226443	0.4322855611
930	0.8019384135	0.4322435368
931	0.8019590622	0.4322150308
932	0.8019940361	0.4321576717
933	0.8020370776	0.4321002283
934	0.8021242301	0.4320451447
935	0.8021530004	0.4319821901
936	0.8021788531	0.4319388858
937	0.8022090456	0.4318903837
938	0.8022740572	0.431829448
939	0.8022553305	0.4317710834
940	0.8023061293	0.4316939269
941	0.80235021	0.4316360123
942	0.8024239146	0.4315820088
943	0.8024549098	0.4315346178
944	0.8024850904	0.4314904894
945	0.8024698449	0.4314418434
946	0.8025099676	0.4313775315
947	0.8025305459	0.4313400906
948	0.802598593	0.4312936138
949	0.8026337988	0.4312334355
950	0.8026759935	0.4311784637
951	0.8026989481	0.431115039
952	0.8027548842	0.4310524187
953	0.8028075482	0.43099073
954	0.8028486681	0.4309384182
955	0.8028616795	0.4308847524
956	0.8028895571	0.430835702
957	0.8028914267	0.4307948331
958	0.8029626616	0.4307552329
959	0.8029846532	0.4306939274
960	0.8029772162	0.430638431
961	0.803045514	0.4305801611
962	0.8030652405	0.4305160753
963	0.8030986158	0.4304553052
964	0.8031394304	0.4303993504
965	0.8031944936	0.4303465953
966	0.8032322759	0.4303006935
967	0.8032620922	0.4302399451
968	0.8033368157	0.4301786598
969	0.8033625311	0.4301132783
970	0.8034085347	0.4300648943
971	0.8034402415	0.4300065133
972	0.8034763838	0.4299485111
973	0.8035477525	0.4298739082
974	0.8035871563	0.4298151218
975	0.803651285	0.4297623195
976	0.8037218786	0.4297153797
977	0.8037489424	0.4296717842
978	0.803749994	0.4296042634
979	0.8037616264	0.4295263076
980	0.8037658987	0.4294677444
981	0.8038296064	0.4294132982
982	0.8038932923	0.4293590381
983	0.8038981493	0.4293221259
984	0.8039468645	0.4292548547
985	0.8039829575	0.4292040672
986	0.8040154577	0.4291453961
987	0.8040597715	0.429083755
988	0.8040697667	0.4290199925
989	0.8040734699	0.4289675108
990	0.8041427858	0.4289134984
991	0.8042089188	0.4288492311
992	0.8043154619	0.4287878138
993	0.8043489708	0.4287375469
994	0.8044181969	0.4286826419
995	0.8044420511	0.4286332274
996	0.8044723357	0.4285636662
997	0.8045586623	0.4284941998
998	0.8045983614	0.4284497442
999	0.8046113193	0.4283959803
